date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2015-09-27,China,123.8,0.0216,1970.446148,3769.492571105092,0.10279172712645723,7.446587043899864,5538.219480641033,0.09813760635514109,True
2015-10-04,China,138.22,0.0217,1971.3353385,3901.9102280182437,0.10479943510001086,6.906689065808818,5670.550785728042,0.09794362592030459,True
2015-10-11,China,110.3,0.0217,1971.3353385,3908.6064447358963,0.10480023644976322,6.899967454445317,5677.246998957416,0.09795060139545768,True
2015-10-18,China,106.87,0.0217,1971.3353385,3904.1423002317106,0.10482895100962351,6.538639892319442,5672.782893828994,0.09676598625524183,True
2015-10-25,China,105.89,0.0217,1971.3353385,3906.126364647038,0.10483166589441756,6.755317261802525,5674.766916240753,0.09748530147317545,True
2015-11-01,China,104.91,0.0204999999999999,1960.665052499999,3920.7233692121836,0.10400914086675932,6.804680741458663,5690.376931147775,0.09728041018483881,True
2015-11-08,China,100.24,0.0204999999999999,1960.665052499999,3899.172766401563,0.10420188478894048,6.568956853222571,5668.826269983047,0.09651389713544611,True
2015-11-15,China,100.24,0.0204999999999999,1960.665052499999,3886.2919470418697,0.10428095640541266,7.286065084340796,5655.9454528907945,0.0988341586545649,True
2015-11-22,China,94.82999,0.0204999999999999,1960.665052499999,3879.6038288215236,0.10432677278232211,7.138079201284263,5649.25733209677,0.0983516325071052,True
2015-11-29,China,99.25,0.0204999999999999,1960.665052499999,3873.4111271613333,0.10436354942733352,7.509415947519521,5643.064601999272,0.09953741273134598,True
2015-12-06,China,102.7,0.022,1974.0029100000002,3847.81513837044,0.10464215910945367,7.194900439028666,5616.194423053623,0.09856962416998599,True
2015-12-13,China,110.81,0.022,1974.0029100000002,3815.548861410705,0.10484211878851678,8.15937920832948,5583.92809539207,0.10159569996445743,True
2015-12-20,China,112.52,0.022,1974.0029100000002,3800.277798820576,0.10477020693042413,7.6356439576314905,5568.657008273749,0.09984250712319699,True
2015-12-27,China,109.83,0.022,1974.0029100000002,3803.2334879352625,0.10477111838682102,7.1246971348104156,5571.612730958384,0.09821492246390258,True
2016-01-03,China,109.33,0.0215,1477.1491675,3948.681410186213,0.10345895531900245,7.32046112687203,5275.2745170138405,0.10321394107232118,True
2016-01-10,China,116.22,0.0215,1477.1491675,3887.1435181400543,0.10481605375185159,8.349554596247506,5213.736579217568,0.10685166150949665,True
2016-01-17,China,125.52,0.0215,1477.1491675,3893.8101230719803,0.10481797332619826,8.955246767508955,5220.403199076338,0.10866486345487328,True
2016-01-24,China,123.56,0.0215,1477.1491675,3897.399833976184,0.10472337859164343,8.932731911791404,5223.992900900488,0.10856133029988425,True
