date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,convenience_yield,implied_V,implied_sigma_V,cca_converged
2015-08-23,Brazil,336.74,0.0243,628.5334600000001,670.0154035228978,0.22186795188814357,-0.12861291099815786,1039.7417728116259,0.12134026415740962,True
2015-08-30,Brazil,327.0698,0.0243,628.5334600000001,654.7462013535078,0.22203384558051906,-0.18683447201367812,954.2889395740456,0.1201694186052316,True
2015-09-06,Brazil,375.1199,0.0216,620.96752,617.5509361548953,0.22828646428793858,-0.11411459859460252,1012.7159274258922,0.12022417164319814,True
2015-09-13,Brazil,392.8799,0.0216,620.96752,613.3726804742439,0.225191381008471,-0.13072662342501856,988.3943473596213,0.11818886547034407,True
2015-09-20,Brazil,390.3398,0.0216,620.96752,601.645076437711,0.2255115770352448,-0.1196376099750174,992.1199736380926,0.11728079766145104,True
2015-09-27,Brazil,489.5098,0.0216,620.96752,596.8258384467869,0.22494397695592808,-0.11398152846513429,995.0051261101482,0.11653218293169049,True
2015-10-04,Brazil,521.3599,0.0217,621.24774,629.8653312167867,0.21453007203237195,-0.08964258733537375,1055.0925795196736,0.11393537795686647,True
2015-10-11,Brazil,410.8398,0.0217,621.24774,657.8086999439012,0.21946956161412873,-0.05698070726841742,1124.7203706569958,0.11894533561584239,True
2015-10-18,Brazil,435.3699,0.0217,621.24774,631.2278182270461,0.2223334094435801,-0.10062512620414447,1041.3982014062299,0.11824923808830369,True
2015-10-25,Brazil,445.24,0.0217,621.24774,638.3622952781468,0.22280107060469334,-0.11141007389067298,1033.6101722634937,0.11912093279296758,True
2015-11-01,Brazil,429.6699,0.0204999999999999,617.8850999999997,657.4477431339062,0.22518471189164835,-0.11567326655609961,1044.7942552996476,0.12201990833795025,True
2015-11-08,Brazil,401.45,0.0204999999999999,617.8850999999997,672.3050328394886,0.2250613893351277,-0.12315470685062294,1047.726006681114,0.12319187278108253,True
2015-11-15,Brazil,426.99,0.0204999999999999,617.8850999999997,659.2985659548862,0.22524720690729844,-0.17636853065991448,969.5745924871318,0.12221044241692074,True
2015-11-22,Brazil,388.6199,0.0204999999999999,617.8850999999997,684.271996452476,0.2258486682384776,-0.12196360360932867,1058.6784158119942,0.12460892008984895,True
2015-11-29,Brazil,415.4199,0.0204999999999999,617.8850999999997,659.1464434849188,0.22691194012942992,-0.11233531430153051,1049.9880398413782,0.12311362915436459,True
2015-12-06,Brazil,435.1199,0.022,622.0884000000001,669.3568560065518,0.22765777777836743,-0.14443018945731997,1016.6793117238055,0.12442683439551411,True
2015-12-13,Brazil,485.73,0.022,622.0884000000001,648.4614296962083,0.22842290710541424,-0.1878954478969807,946.2407630085298,0.12306560317376959,True
2015-12-20,Brazil,490.2798,0.022,622.0884000000001,630.6551107040242,0.22969986553590352,-0.18311391299142096,937.9077063395196,0.12218548935072332,True
2015-12-27,Brazil,482.5698,0.022,622.0884000000001,636.4314906430177,0.2300775465646881,-0.13335996120809238,1002.5280541315067,0.12290813832818012,True
2016-01-03,Brazil,488.99,0.0215,598.55502,673.0658874179516,0.23425940875755735,-0.17087189264745592,970.674340843481,0.13048429444952778,True
2016-01-10,Brazil,480.7998,0.0215,598.55502,662.4026128910117,0.2328826309525854,-0.19912465829472575,928.7366494825508,0.1287934732124855,True
2016-01-17,Brazil,491.73,0.0215,598.55502,658.5638340682401,0.23275370350477095,-0.1788224454151004,949.5665887542215,0.12838903295671272,True
2016-01-24,Brazil,468.7998,0.0215,598.55502,651.0728837055068,0.23192858544056688,-0.1727696400447157,950.7998162246754,0.1272747797616074,True
2016-01-31,Brazil,462.6299,0.0227,601.797756,656.3992234271914,0.2287548040072839,-0.1478804922671357,984.9353200504084,0.12599809830796596,True
2016-02-07,Brazil,456.8398,0.0227,601.797756,672.4102408402954,0.22796248478092537,-0.15369561352640743,991.0413239451287,0.1269042839086913,True
2016-02-14,Brazil,482.0298,0.0227,601.797756,655.7692817507317,0.2285154882707002,-0.15541519156673797,975.8402429457033,0.125810451995212,True
2016-02-21,Brazil,457.5898,0.0227,601.797756,652.6983160364913,0.22834659177017344,-0.142988956855771,988.5737679054756,0.1254525982256189,True
2016-02-28,Brazil,446.2998,0.0227,601.797756,657.3178883364002,0.22628725538141753,-0.11259998025646067,1030.6960538590176,0.12469796129119211,True
2016-03-06,Brazil,395.75,0.0197,593.690916,713.3985482530566,0.22968242679849227,-0.1166584033145274,1074.2880554009691,0.13111481912148928,True
2016-03-13,Brazil,376.23,0.0197,593.690916,748.6916758814381,0.2265759865235504,-0.10694273162933746,1118.5817338385,0.1319765393694831,True
2016-03-20,Brazil,351.1399,0.0197,593.690916,740.0293049166551,0.22693566703155427,-0.0824551915981233,1145.4971424060564,0.13154881631479254,True
2016-03-27,Brazil,382.3599,0.0197,593.690916,728.0682601051585,0.22750960015066776,-0.08523963502078759,1130.8261830061927,0.1309857564439296,True
2016-04-03,Brazil,351.5698,0.0183,589.907724,715.0007007662629,0.21248206863916977,-0.08147193013372526,1124.9537842561122,0.12129221551681299,True
2016-04-10,Brazil,374.0298,0.0183,589.907724,707.7843748109319,0.21211902795609267,-0.051778058788238504,1161.3623852487992,0.12055786406012091,True
2016-04-17,Brazil,336.21,0.0183,589.907724,719.1678750598251,0.21244310364328117,-0.03894897538628418,1191.0994902746233,0.12157113936037806,True
2016-04-24,Brazil,349.49,0.0183,589.907724,712.840885009317,0.21024758390295117,-0.03251825336490187,1194.6710130685306,0.11985329903347852,True
2016-05-01,Brazil,330.8198,0.0179,588.826812,726.4082955522069,0.2112185254256407,-0.0049899570051336745,1249.8523261573075,0.12137332037086243,True
2016-05-08,Brazil,330.6199,0.0179,588.826812,712.6068872554025,0.2114004103198356,-0.06692250509729793,1143.415330769008,0.12048904511096031,True
2016-05-15,Brazil,320.6599,0.0179,588.826812,706.2178085009067,0.21143256947374603,-0.027797263250801743,1194.4143246307722,0.12004198944997321,True
2016-05-22,Brazil,338.74,0.0179,588.826812,708.9631158373516,0.20924455318015128,-0.04656097470660671,1169.2400370640512,0.11899061408451483,True
2016-05-29,Brazil,341.5598,0.0179,588.826812,691.0437467150283,0.20566801697000203,-0.04954128079553248,1148.1643285253738,0.11565543727308107,True
2016-06-05,Brazil,328.3799,0.0187999999999999,591.2588639999998,712.9030637916527,0.20779893366108823,-0.02995254968032659,1197.2797421137586,0.1184646547785547,True
2016-06-12,Brazil,337.8699,0.0187999999999999,591.2588639999998,734.8350642124823,0.20990240230342003,-0.025839962439649568,1224.6302198160922,0.12122145196360744,True
2016-06-19,Brazil,330.6199,0.0187999999999999,591.2588639999998,735.3877606488413,0.20979201591419533,-0.04148696688492032,1201.3862881395114,0.12119572383284202,True
2016-06-26,Brazil,334.9299,0.0187999999999999,591.2588639999998,744.6328651760994,0.20990168587114166,-0.05977549950697182,1182.7083177468153,0.12189674270074505,True
2016-07-03,Brazil,320.6899,0.0185,590.44818,838.5987126750822,0.23748164948782116,-0.05728223012509223,1273.4215507470376,0.14481477643632593,True
2016-07-10,Brazil,300.2798,0.0185,590.44818,822.2343547021005,0.23826906159724318,-0.08755008168954646,1211.446531470263,0.14418847277855376,True
2016-07-17,Brazil,290.8899,0.0185,590.44818,826.8749934287168,0.23805464013781136,-0.07319522630205616,1237.5498740937417,0.14437490203729192,True
2016-07-24,Brazil,279.3298,0.0185,590.44818,833.3610325593262,0.23187828967575796,-0.07751778660665767,1236.8606432860468,0.14101870131972535,True
2016-07-31,Brazil,283.3899,0.0146,579.9092880000001,856.0886147894605,0.2288286699020981,-0.09057132774636946,1237.7787842566067,0.14052282916776995,True
2016-08-07,Brazil,262.96,0.0146,579.9092880000001,878.420394165314,0.22786665361027097,-0.0701246500683331,1290.2821584284954,0.14130759622046557,True
2016-08-14,Brazil,252.31,0.0146,579.9092880000001,871.1340602451255,0.22826567757117566,-0.056422740242511094,1305.7981013093618,0.1411105646812469,True
2016-08-21,Brazil,248.55,0.0146,579.9092880000001,868.0471019502801,0.2282213200527254,-0.0517453661583778,1310.6045636494043,0.1408925023292802,True
2016-08-28,Brazil,254.44,0.0146,579.9092880000001,851.6389453026801,0.22775820956242251,-0.034987294542450365,1323.464463654305,0.13958011469333773,True
2016-09-04,Brazil,252.05,0.0151,581.260428,853.8223095935089,0.2183810929948001,-0.05848196088495253,1288.0200452201188,0.13393744893284162,True
2016-09-11,Brazil,252.05,0.0151,581.260428,849.4565677918105,0.21828634409627273,-0.05899328387570185,1283.2263219331207,0.1336143430129723,True
2016-09-18,Brazil,268.47,0.0151,581.260428,852.4319458361765,0.21674879880965875,-0.05297026399096913,1295.7144854722285,0.1328475943171721,True
2016-09-25,Brazil,268.2598,0.0151,581.260428,856.9367241888109,0.2162337567271267,-0.07270220344444768,1268.1585772072083,0.1327997909599258,True
2016-10-02,Brazil,265.8899,0.0157,582.881796,899.8412610629692,0.21517744559197968,-0.08444132892736911,1288.0868513755613,0.13462905405722805,True
2016-10-09,Brazil,264.8899,0.0157,582.881796,911.0188667165237,0.21201680379399593,-0.04160402723663855,1369.3385040652965,0.1332549155219333,True
2016-10-16,Brazil,263.1099,0.0157,582.881796,915.3608237266999,0.20642313045807742,-0.057113995918685774,1347.4414324919494,0.12995768834251323,True
2016-10-23,Brazil,255.5,0.0157,582.881796,931.0270740335343,0.20661842368121958,-0.076696279871112,1328.965600658352,0.1308955502504771,True
2016-10-30,Brazil,269.8699,0.0157,582.881796,914.9500980424041,0.20680025519160433,-0.07300462341592204,1320.5117373501682,0.13017410586016084,True
2016-11-06,Brazil,278.3899,0.0163,584.503164,890.1698570851509,0.20886054000062446,-0.10481058326606127,1247.1060225477365,0.13014569642010532,True
2016-11-13,Brazil,306.5598,0.0163,584.503164,848.7485337466915,0.2141087389539741,-0.11079387843974513,1202.468278565103,0.1310244498537513,True
2016-11-20,Brazil,305.8198,0.0163,584.503164,850.7346845689655,0.21156572659462602,-0.08174881015235747,1249.1291548769118,0.12957872328483505,True
2016-11-27,Brazil,303.1599,0.0163,584.503164,841.0917775332654,0.20791886749310065,-0.0751742907791153,1250.711347056406,0.12677479495653252,True
2016-12-04,Brazil,308.7998,0.0183,589.907724,834.838650209767,0.20797634656076436,-0.024040013107877938,1326.5257300390608,0.12648050361757693,True
2016-12-11,Brazil,286.6299,0.0183,589.907724,858.8047545845093,0.20604558597042122,-0.01022306038348978,1373.6400999831078,0.12668517910104685,True
2016-12-18,Brazil,286.0698,0.0183,589.907724,855.3810255181966,0.20348635843501905,-0.01900910181151712,1355.2796986105823,0.12491501472187827,True
2016-12-25,Brazil,276.1799,0.0183,589.907724,887.0360133273921,0.20573875197109456,-0.02444837272944107,1377.142148582892,0.1280631537607896,True
2017-01-01,Brazil,274.3599,0.0245,606.66186,826.703488523307,0.21336888468127707,-0.008983915665858266,1343.2951758978238,0.1294285290296835,True
2017-01-08,Brazil,253.99,0.0245,615.8495224999999,849.2098709277161,0.21358972239606078,-0.000723362078112199,1387.951595343742,0.13016365285796708,True
2017-01-15,Brazil,246.19,0.0245,615.8495224999999,849.9765034868059,0.21335570699887726,-0.010349197327152337,1372.1299615833093,0.130066092419987,True
2017-01-22,Brazil,248.99,0.0245,615.8495224999999,863.9949280072626,0.21299475537274534,-0.003220325032965047,1398.3268742075932,0.13067061749670147,True
2017-01-29,Brazil,240.51,0.0245,615.8495224999999,871.6886336057594,0.2130052639796053,0.011069768588757255,1431.3834632728558,0.13112328324947897,True
2017-02-05,Brazil,234.87,0.0245,615.8495224999999,842.2313043003955,0.2157950750774572,0.017414053610514235,1412.780802261818,0.13109115498527293,True
2017-02-12,Brazil,221.89,0.0245,615.8495224999999,842.7301941796308,0.213747855988648,0.012354824814931335,1404.3753427179295,0.1298715028593429,True
2017-02-19,Brazil,227.23,0.0245,615.8495224999999,845.7235339508198,0.21353246970834824,0.021659593332644802,1423.8818686234613,0.1299199790968565,True
2017-02-26,Brazil,218.6,0.0245,615.8495224999999,844.0168051411921,0.21363549631424023,0.020589579090968525,1420.4007876353267,0.12988039403968615,True
2017-03-05,Brazil,213.51,0.0248,616.6724839999999,827.6614109996116,0.19997194553668898,0.019107047424685296,1401.0143959445186,0.12062064271027201,True
2017-03-12,Brazil,228.87,0.0248,616.6724839999999,821.3949608049769,0.1947682636244963,0.009782390078852524,1378.4431929440093,0.11712088829021843,True
2017-03-19,Brazil,209.2,0.0248,616.6724839999999,834.0825885055426,0.19474058100290065,0.013461356373766758,1397.7699059390955,0.11781791528839029,True
2017-03-26,Brazil,230.96,0.0248,616.6724839999999,829.5697128116176,0.19398416434828764,0.0037875537593712455,1376.4259226787676,0.11710808411314869,True
2017-04-02,Brazil,219.84,0.0246,616.123843,859.0426004729203,0.19547788830536614,0.011715870693326493,1419.9995370001732,0.11963130434188535,True
2017-04-09,Brazil,220.92,0.0246,616.123843,852.7912131474694,0.1952958675216312,0.016231750329483423,1421.856104542734,0.11918108797035924,True
2017-04-16,Brazil,222.55,0.0246,616.123843,853.1668327794517,0.1949096868850296,0.008907809238915317,1409.2923706275064,0.1189654014249126,True
2017-04-23,Brazil,220.41,0.0246,616.123843,852.2277831228695,0.19457236033997238,-0.005326945115188046,1383.4661642111098,0.1187082473961508,True
2017-04-30,Brazil,213.49,0.0235,613.1063174999999,857.9884248075142,0.19396963826458619,0.004678626276843491,1407.1222569469878,0.11862305549702447,True
2017-05-07,Brazil,208.87,0.0235,613.1063174999999,857.7703843885643,0.1926616490062571,-0.02446745741796847,1357.222530653397,0.11781030671913442,True
2017-05-14,Brazil,198.54,0.0235,613.1063174999999,873.0604576578177,0.19273350052072136,0.02196860613257196,1453.8687563897386,0.11866098577287991,True
2017-05-21,Brazil,241.28,0.0235,613.1063174999999,837.8742106514742,0.19796701095216826,0.016306387866635574,1407.8696455834884,0.11995498717124167,True
2017-05-28,Brazil,232.22,0.0235,613.1063174999999,836.0208686298922,0.1958667141890659,-0.009371295089563053,1361.422808761705,0.11857628195335729,True
2017-06-04,Brazil,231.76,0.0233,612.5576765,841.1217959822866,0.1938749150176791,-0.013401366850427962,1359.7166314377253,0.11764469275454488,True
2017-06-11,Brazil,233.5,0.0233,612.5576765,828.717401028031,0.19268971160696352,-0.007750881683990209,1357.099231183762,0.11624085741023352,True
2017-06-18,Brazil,235.18,0.0233,612.5576765,829.6463644542523,0.1926870215833362,-0.018407118179230825,1340.0764966524741,0.11629084305213744,True
2017-06-25,Brazil,235.26,0.0233,612.5576765,817.3239371528549,0.1931645228180621,-0.03678196511099838,1297.9079454125722,0.1158874985349003,True
2017-07-02,Brazil,237.02,0.0220999999999999,609.2658304999997,884.9286015920244,0.17165485096006985,-0.02709347129326942,1379.2197417386292,0.10619308989680402,True
2017-07-09,Brazil,237.74,0.0220999999999999,609.2658304999997,891.9232749167107,0.1704685878139129,-0.028400168106714623,1383.9146686917688,0.10577532388234068,True
2017-07-16,Brazil,219.82,0.0220999999999999,609.2658304999997,920.3702306316534,0.17302324934942,-0.0171993635131474,1431.2174043302994,0.10863493125566687,True
2017-07-23,Brazil,207.37,0.0220999999999999,609.2658304999997,931.5207348207747,0.17321820225734078,-0.01935462773323578,1438.228533691876,0.10924391845518819,True
2017-07-30,Brazil,211.24,0.0220999999999999,609.2658304999997,934.4766428553605,0.17137447904878525,0.002667259444235289,1481.277751009874,0.1082072652602122,True
2017-08-06,Brazil,193.31,0.0235,613.1063174999999,914.8389034239132,0.17108814253686194,-0.0070134275484690575,1443.7102526975468,0.10720721545428707,True
2017-08-13,Brazil,202.03,0.0235,613.1063174999999,896.9632348679335,0.17208445845138512,0.03416625064284229,1501.0188755912375,0.10703534075516367,True
2017-08-20,Brazil,198.68,0.0235,613.1063174999999,910.4272799540626,0.17262310319431826,0.03259009256993922,1512.0506434558413,0.10797395979190552,True
2017-08-27,Brazil,194.35,0.0235,613.1063174999999,906.7318294576115,0.17149868296007856,0.030212078128592793,1503.7881140038894,0.10710701650403505,True
2017-09-03,Brazil,188.58,0.0226,610.637433,895.1135068807498,0.17206974757483356,0.010118748714682047,1455.045424986143,0.10692384451292289,True
2017-09-10,Brazil,178.96,0.0226,610.637433,911.0298853759768,0.17275895056651472,0.015725843808678062,1481.4662176904328,0.10806690975810186,True
2017-09-17,Brazil,177.55,0.0226,610.637433,904.6464615022236,0.1729460002980722,0.021872330329906934,1486.3487087463864,0.10789889425376967,True
2017-09-24,Brazil,197.56,0.0226,610.637433,899.809682009287,0.1730140674921625,0.05755704164774944,1548.8012203581882,0.10772362370634882,True
2017-10-01,Brazil,191.86,0.0216,607.894228,892.1779757582906,0.16619144737950406,0.039334811544598156,1506.1578866533755,0.10312240446562276,True
2017-10-08,Brazil,183.72,0.0216,607.894228,926.2101535329138,0.16996815187234407,0.04415461197359377,1551.5338341239105,0.10695751770451359,True
2017-10-15,Brazil,178.33,0.0216,607.894228,929.3670901291308,0.16993754157124363,0.05536441713157296,1576.856579667071,0.10707307078265725,True
2017-10-22,Brazil,167.73,0.0216,607.894228,915.5993384813258,0.16973894068361442,0.0542048795191452,1559.9921819105778,0.10635637639958834,True
2017-10-29,Brazil,171.37,0.0216,607.894228,903.2346695111754,0.16938904900286236,0.054566321963015786,1547.4903219042017,0.10559737679982058,True
2017-11-05,Brazil,171.41,0.0233999999999999,612.8319969999997,882.3320911039393,0.1687739625722184,0.07225290139458496,1558.963104178746,0.10431984683985057,True
2017-11-12,Brazil,178.23,0.0233999999999999,612.8319969999997,892.1286327229268,0.16200863223529766,0.06109794368440669,1547.8969645425768,0.10055923425415225,True
2017-11-19,Brazil,173.06,0.0233999999999999,612.8319969999997,897.7433667560637,0.16209059606607173,0.060042561547982036,1552.0585296338297,0.10084933690858551,True
2017-11-26,Brazil,167.08,0.0233999999999999,612.8319969999997,904.5278375201405,0.16171490508246644,0.06416936155621758,1567.4242012287702,0.10090149278541512,True
2017-12-03,Brazil,168.75,0.0237,613.6549584999999,898.7486537551963,0.1616595147608523,0.07255373898111306,1578.1202919947975,0.10062962649672133,True
2017-12-10,Brazil,164.84,0.0237,613.6549584999999,889.5248625552617,0.15971224495914227,0.07474852630408642,1572.3828994862047,0.09902974445583358,True
2017-12-17,Brazil,165.35,0.0237,613.6549584999999,888.7635336203236,0.15964949268619555,0.07546488128617489,1572.9837513474395,0.0989586253356067,True
2017-12-24,Brazil,162.46,0.0237,613.6549584999999,877.490010905531,0.15599415692833046,0.07101997751423642,1551.9727307517805,0.09622279140681277,True
2017-12-31,Brazil,160.27,0.0237,613.6549584999999,906.9279945098328,0.14219511831714676,0.07973750075220946,1601.4802563485878,0.08881545742010308,True
2018-01-07,Brazil,144.74,0.0237,609.7458009999999,946.818655940056,0.1459762814632369,0.07945986688446235,1641.0885067240476,0.0928585434621767,True
2018-01-14,Brazil,144.51,0.0237,609.7458009999999,953.5449573902977,0.14605559643051405,0.0830942913442939,1656.0435856787553,0.09314808913253361,True
2018-01-21,Brazil,148.69,0.0237,609.7458009999999,956.5717929300589,0.14534682111905262,0.08728892176834158,1668.1257501233688,0.09280243073083544,True
2018-01-28,Brazil,141.08,0.0237,609.7458009999999,970.2995627733943,0.1457069636259441,0.07829676755777376,1664.6087976614374,0.09351065043091186,True
2018-02-04,Brazil,149.37,0.024,610.5635199999999,915.4893368434067,0.15349791982034558,0.09828782018262261,1644.6747244134804,0.0964480988030269,True
2018-02-11,Brazil,175.5,0.024,610.5635199999999,894.3359176516059,0.1555171970213673,0.08634683181719799,1596.748963440836,0.09686541885855092,True
2018-02-18,Brazil,150.49,0.024,610.5635199999999,911.7771768264323,0.15656150345605815,0.0853573864176767,1614.1619376769754,0.09822450104955671,True
2018-02-25,Brazil,152.63,0.024,610.5635199999999,909.8916353753294,0.15656264056309108,0.08334202026665236,1608.0103282160771,0.09814943004847752,True
2018-03-04,Brazil,155.09,0.0278,620.921294,888.8660408510503,0.1571294851543477,0.08280799099094086,1582.355350217346,0.09772358071779423,True
2018-03-11,Brazil,143.43,0.0278,620.921294,888.1721336804544,0.15688025151356702,0.07417323526210066,1564.611628474474,0.0975397563600378,True
2018-03-18,Brazil,145.44,0.0278,620.921294,881.435452808961,0.1564958628970393,0.08792527425545266,1584.1959287995915,0.09702028166363261,True
2018-03-25,Brazil,170.85,0.0278,620.921294,872.9061783387023,0.1567363847916723,0.09764903592281182,1593.9647005768622,0.09680991450479515,True
2018-04-01,Brazil,161.53,0.0281,621.7390129999999,871.0169228780894,0.1528903655983761,0.12919004653437388,1655.510533360268,0.09436266656197663,True
2018-04-08,Brazil,165.66,0.0281,621.7390129999999,887.81379974911,0.15383450959476455,0.09509773397121717,1604.9950447910524,0.09563804718360877,True
2018-04-15,Brazil,167.88,0.0281,621.7390129999999,873.3938558215896,0.15478781449020915,0.10290800718405967,1604.38645814377,0.09563343356192314,True
2018-04-22,Brazil,168.87,0.0281,621.7390129999999,876.5650469427287,0.154811640364196,0.10038357027938637,1602.9810837974223,0.09578057459834263,True
2018-04-29,Brazil,167.39,0.0281,621.7390129999999,865.4658784080942,0.15524176728997435,0.1036650551676589,1596.9765176715287,0.09557932518711301,True
2018-05-06,Brazil,181.22,0.0273,619.5584289999999,845.3610805764132,0.15703670846491305,0.07495429303923784,1518.9391890340853,0.09579065876321935,True
2018-05-13,Brazil,182.7,0.0273,619.5584289999999,829.0364137915866,0.1571038012749499,0.09222345730707707,1534.232372843124,0.09510126689029619,True
2018-05-20,Brazil,202.15,0.0273,619.5584289999999,798.44631605099,0.1562188321750033,0.07770027652782625,1472.9318960085639,0.09315703172987395,True
2018-05-27,Brazil,189.83,0.0273,619.5584289999999,817.128658602195,0.15805083232971323,0.08895550756942018,1514.7998982349743,0.09512751965226256,True
2018-06-03,Brazil,234.76,0.0297,626.100181,789.8412841589046,0.16140385427578988,0.0729287345508203,1453.9629080578154,0.09588620202048835,True
2018-06-10,Brazil,247.23,0.0297,626.100181,801.3446928899958,0.16153876107591672,0.07867299623868612,1477.1108529676462,0.09652879065985744,True
2018-06-17,Brazil,266.8398,0.0297,626.100181,796.9751810235526,0.16159964211495384,0.07191650039398814,1459.9347423210027,0.09635259941815448,True
2018-06-24,Brazil,256.97,0.0297,626.100181,785.1448020812129,0.16159886736384357,0.07017469254890644,1443.9577748267207,0.09576955684592559,True
2018-07-01,Brazil,267.98,0.0289,623.919597,770.8773226261869,0.1402708066867623,0.09466259007794091,1473.0141864986253,0.08248960996595087,True
2018-07-08,Brazil,248.09,0.0289,623.919597,810.571729579806,0.14959001048614978,0.07421350030655179,1479.2006080100634,0.08978118907721157,True
2018-07-15,Brazil,239.65,0.0289,623.919597,812.9200329782849,0.1458006897225654,0.060804203072228516,1457.1102798646048,0.0876080303342032,True
2018-07-22,Brazil,222.04,0.0289,623.919597,830.9550034723102,0.14712982833045013,0.050761780632409464,1458.0878166959574,0.08917920450891108,True
