date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V,implied_sigma_V,cca_converged
2020-11-22,South Africa,228.41,0.0068,191.65913799999998,163.15354991777622,0.24620922019244354,348.24554268808095,0.11594905462958306,True
2020-11-29,South Africa,225.98,0.0068,191.65913799999998,164.88976145073727,0.24623584275453436,349.9831130582153,0.11660307947661551,True
2020-12-06,South Africa,199.75,0.0087,193.4200295,164.71836730370407,0.24629219134276242,349.74572824191654,0.11658928043403524,True
2020-12-13,South Africa,201.73,0.0087,193.4200295,165.64558158060245,0.2462835592560475,350.6737971078724,0.11692514912541908,True
2020-12-20,South Africa,199.28,0.0087,193.4200295,172.43679981142856,0.24832109742361475,357.4593013857995,0.12038779061483555,True
2020-12-27,South Africa,211.05,0.0087,193.4200295,171.96066279222597,0.24829895103020475,356.9828662838843,0.12020749078588983,True
2021-01-03,South Africa,202.2,0.0092,178.24676799999997,178.851005313144,0.24994452897482025,348.94272121661294,0.12864429499457064,True
2021-01-10,South Africa,216.55,0.0092,178.24676799999997,171.43056335690812,0.2543295082405009,341.49121388568756,0.12832834528952095,True
2021-01-17,South Africa,228.48,0.0092,178.24676799999997,172.16474133577978,0.2540979547954604,342.2274848301307,0.12847433070885805,True
2021-01-24,South Africa,223.64,0.0092,178.24676799999997,173.4495529326248,0.25411105764450814,343.5134870944023,0.1289465233647355,True
2021-01-31,South Africa,226.61,0.0093,178.33197199999998,171.19879304489646,0.24255869112950842,341.31543080711816,0.12210755646476842,True
2021-02-07,South Africa,199.76,0.0093,178.33197199999998,174.57395882787537,0.24272822448265685,344.6923246128004,0.12336650397165612,True
2021-02-14,South Africa,204.2,0.0093,178.33197199999998,178.41645528449232,0.24318675404766305,348.5356417140505,0.12491442015505669,True
2021-02-21,South Africa,214.56,0.0093,178.33197199999998,177.1702402080078,0.24322726086902574,347.28835384480533,0.12451471953163791,True
2021-02-28,South Africa,231.98,0.0109,179.695236,171.1218439193061,0.24347865476215952,341.16904524946324,0.1225809851137033,True
2021-03-07,South Africa,229.14,0.0109,179.695236,168.27928831064796,0.24451255399346858,338.31963089347835,0.12210626962341722,True
2021-03-14,South Africa,213.59,0.0109,179.695236,172.90490147674498,0.24149709839258432,342.96190101983154,0.12217213499948708,True
2021-03-21,South Africa,209.63,0.0109,179.695236,175.6699328317258,0.2243076503767203,345.7834040514099,0.11416557903861242,True
2021-03-28,South Africa,235.54,0.0109,179.695236,172.6981701261835,0.22563285027901206,342.807194650089,0.11389679518694672,True
2021-04-04,South Africa,231.67,0.0144999999999999,182.7625799999999,183.79339958520376,0.2264842335370439,353.72238010319126,0.11789261933119186,True
2021-04-11,South Africa,225.31,0.0144999999999999,182.7625799999999,184.52092072853986,0.22087081665189678,354.46240351469913,0.11514198804238399,True
2021-04-18,South Africa,203.42,0.0144999999999999,182.7625799999999,188.23936222362047,0.21435875999942997,358.19302173563045,0.11276674912317687,True
2021-04-25,South Africa,208.33,0.0144999999999999,182.7625799999999,188.67048583401962,0.21337229055379336,358.6256693115917,0.1123634777814503,True
2021-05-02,South Africa,212.72,0.0169,184.80747599999998,182.6851571673768,0.21721580267064736,352.48447174617,0.11271933221863092,True
2021-05-09,South Africa,204.4,0.0169,184.80747599999998,188.40731398840427,0.21774018257596134,358.2073743625574,0.11466149442835875,True
2021-05-16,South Africa,199.11,0.0169,184.80747599999998,187.6390614793345,0.21711903398372714,357.439942495096,0.11411041564938215,True
2021-05-23,South Africa,192.76,0.0169,184.80747599999998,189.7053959623028,0.21236059252485814,359.51388063598307,0.11215966972658184,True
2021-05-30,South Africa,190.9,0.0169,184.80747599999998,192.4605085479908,0.21084756594496007,362.2715170860477,0.11210728398767458,True
2021-06-06,South Africa,183.56,0.0163,184.29625199999998,197.14362338268555,0.20919664179790265,366.9964877064289,0.11245676697569294,True
2021-06-13,South Africa,178.28,0.0163,184.29625199999998,193.6719452276014,0.209937280559318,363.52332061880975,0.11193376944240728,True
2021-06-20,South Africa,186.49,0.0163,184.29625199999998,184.1844579748734,0.21680952477826565,354.0239201210544,0.11293351278972509,True
2021-06-27,South Africa,176.71,0.0163,184.29625199999998,187.31161858182912,0.21697047325516636,357.15168619492897,0.11392501000261228,True
2021-07-04,South Africa,184.98,0.0162,184.21104799999998,190.03153105237274,0.19521001153870549,359.90128350842565,0.10311142253658062,True
2021-07-11,South Africa,186.06,0.0162,184.21104799999998,191.0066073508032,0.195056905579599,360.8765394498105,0.10327842797397804,True
