date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2
2016-10-16,Colombia,177.05,0.0157,132.4797045,137.9328786312026,0.1790698609303936,260.4088780355021,0.0948612415466982,True,256.66708170472737,0.0948612415483335,True,-0.0571139959186857,260.4086347862787,0.0956755257337345,True,6.087075514249837,Exporter,1.0,3.186100791813175,3.1178685613239057,3.1589798617967633
2016-10-23,Colombia,163.45,0.0157,132.4797045,137.53003730280756,0.1786304399687761,260.0060889889145,0.0944979874150191,True,255.0181022344738,0.0944979874165758,True,-0.076696279871112,260.0058665736715,0.0952701715138605,True,5.749306071098592,Exporter,1.0,3.1910225723334396,3.099351211873697,3.165154670478199
2016-10-30,Colombia,172.73,0.0157,132.4797045,134.83100024660507,0.1795836301724144,257.30681084141395,0.0941165831723963,True,252.60365763373056,0.0941165831724007,True,-0.073004623415922,257.306528004869,0.0949706204401504,True,6.334397348903136,Exporter,1.0,3.1543660229687087,3.0667090729271895,3.125994746533606
2016-11-06,Colombia,185.35,0.0163,132.8482155,131.73473474621943,0.1812156165473441,254.18291909047807,0.0939341619062976,True,247.55899082435585,0.0939341619063065,True,-0.1048105832660612,254.1825448220459,0.0948796198183779,True,6.999596490295166,Exporter,1.0,3.0891121936276296,2.963398697787858,3.058322820052336
2016-11-13,Colombia,202.37,0.0163,132.8482155,129.35568687746638,0.1706683322448703,251.8052556276584,0.0876815871381718,True,244.88120399025877,0.0876815871386617,True,-0.1107938784397451,251.80505385624176,0.0887185068075473,True,7.180424933531385,Exporter,1.0,3.261462135046708,3.1192480197114194,3.223338943926633
2016-11-20,Colombia,204.43,0.0163,132.8482155,126.69437912924832,0.1720944258471459,249.14374492758296,0.0875217862629899,True,244.0618461039217,0.0875217862637459,True,-0.0817488101523574,249.143500146566,0.0885808036784781,True,7.319352199901256,Exporter,1.0,3.21312107506888,3.1078177185968725,3.174702022430486
2016-11-27,Colombia,197.14,0.0163,132.8482155,126.93631620339848,0.1714539309540974,249.38575559151647,0.0872772980520835,True,244.70085760314112,0.0872772980527294,True,-0.0751742907791153,249.3854952484865,0.0884475314624586,True,8.071208744565318,Exporter,1.0,3.227096863725643,3.129922038504618,3.184394446042717
2016-12-04,Colombia,190.49,0.0183,134.0765855,130.83843185895367,0.1714173069392555,253.19052335097007,0.0885886258880975,True,251.62827481166076,0.0885886258885677,True,-0.0240400131078779,253.19035279994512,0.0894588907768619,True,6.082609987083842,Exporter,1.0,3.2093012446466798,3.1780560651783163,3.1780774790383397
2016-12-11,Colombia,169.45,0.0183,134.0765855,134.18808942802897,0.16838585020448,256.54049140567787,0.0880822730454641,True,255.8430839019386,0.0880822730456332,True,-0.0102230603834897,256.5403675042135,0.0889523973677775,True,6.049133648273749,Exporter,1.0,3.2944866792322425,3.280665402440275,3.2622578797287645
2016-12-18,Colombia,161.58,0.0183,134.0765855,134.18808942802897,0.1683190629172274,256.5404960911732,0.0880473052505301,True,255.2815098517548,0.0880473052506975,True,-0.0190091018115171,256.54038751350663,0.08882253212266,True,5.384442899439049,Exporter,1.0,3.2957951701879034,3.2708071510623293,3.2670279396474573
2016-12-25,Colombia,163.57,0.0183,134.0765855,134.55130530844752,0.1633769423939622,256.9039967713847,0.0855703413735246,True,255.29934242146672,0.0855703413735683,True,-0.024448372729441,256.90392665909167,0.0863790932390552,True,5.46277140025315,Exporter,1.0,3.3985970125788865,3.3658507121353516,3.366775148963501
2017-01-01,Colombia,162.61,0.0245,137.8845325,131.85071999338993,0.1627670258346745,253.83757270196327,0.0845490248259618,True,253.231524590632,0.0845490248259959,True,-0.0089839156658582,253.83749924621225,0.0853826138587743,True,5.564428939470705,Exporter,1.0,3.228004181421909,3.2153604123329393,3.1964877148136277
2017-01-08,Colombia,152.9,0.0245,154.3942625,135.09554563361985,0.1613131899981375,271.68855378112295,0.0802155424927823,True,271.6019002385981,0.0802155424928394,True,-0.0007233620781121,271.68845146010983,0.0810876118768603,True,5.525015579297596,Exporter,1.0,3.1507781903775802,3.148999744223818,3.1168905772388116
2017-01-15,Colombia,149.46,0.0245,154.3942625,134.38326681955155,0.1608976732139536,270.9762898662054,0.0797962048324946,True,270.2389485650822,0.0797962048325484,True,-0.0103491973271523,270.97618931424034,0.080677286709234,True,5.553473132158556,Exporter,1.0,3.152623851007314,3.1373530586938543,3.1181917846662714
2017-01-22,Colombia,150.87,0.0245,154.3942625,135.45168504319076,0.1608786740806364,272.04472021015704,0.0801051777074233,True,271.78841406086576,0.0801051777074726,True,-0.003220325032965,272.04462517752233,0.0809564750249992,True,5.385528447512952,Exporter,1.0,3.1624331126327623,3.157170786026631,3.129176636867359
2017-01-29,Colombia,150.42,0.0245,154.3942625,135.0164035559417,0.1602099926915433,271.6094684292475,0.0796431252628638,True,272.3253274868827,0.0796431252629059,True,0.0110697685887572,271.60937823464934,0.0805094275702913,True,5.449693247426817,Exporter,1.0,3.1717889447242187,3.186569053589989,3.1376578289939916
2017-02-05,Colombia,143.57,0.0245,154.3942625,136.4308158892495,0.1591844288117001,273.02394152170007,0.079547610886242,True,274.1781734400914,0.0795476108862705,True,0.0174140536105142,273.0238642239137,0.0803862157044832,True,5.268690920775823,Exporter,1.0,3.204799148247678,3.2285163697411545,3.17136447791818
2017-02-12,Colombia,140.97,0.0245,154.3942625,136.2752948696783,0.1581362284047396,272.8684630019952,0.0789784374635215,True,273.675594225676,0.0789784374635431,True,0.0123548248149313,272.86839789231226,0.0797942694450788,True,5.088672906653548,Exporter,1.0,3.224669634136209,3.241394234295151,3.1916986533087206
2017-02-19,Colombia,144.38,0.0245,154.3942625,134.72008465375018,0.1588368572459305,271.3132108682554,0.0788728798110278,True,272.74955525171225,0.0788728798110574,True,0.0216595933326448,271.31314028948964,0.079670537116972,True,4.967829008844806,Exporter,1.0,3.1965755675399774,3.22651391880559,3.1645701577008176
2017-02-26,Colombia,136.59,0.0245,154.3942625,134.56456361000568,0.1589127048121789,271.15768514419915,0.0788646894119507,True,272.52158513868045,0.0788646894119801,True,0.0205895790909685,271.1576100482815,0.0796696950489988,True,5.013279608523842,Exporter,1.0,3.1936560108838803,3.2221073728283818,3.161384832441303
2017-03-05,Colombia,131.27,0.0248,154.60057999999998,129.96794072112596,0.152884450821382,266.5387609939735,0.0745501228288723,True,267.7802087485244,0.0745501228288797,True,0.0191070474246852,266.5387173918784,0.0753986970983618,True,4.999521732721168,Exporter,1.0,3.2674120702265195,3.2952877371005065,3.230638026703872
2017-03-12,Colombia,136.65,0.0248,154.60057999999998,129.6200194207692,0.1529491362389611,266.1908361557932,0.0744792607020897,True,266.8078201244616,0.0744792607020976,True,0.0097823900788525,266.1907789166397,0.0754727467413936,True,5.8533567691894905,Exporter,1.0,3.262677688292308,3.276579058076556,3.2197281331402294
2017-03-19,Colombia,127.88,0.0248,154.60057999999998,132.63533746850112,0.1525203411606462,269.2061800424894,0.075146735795214,True,270.0793035144375,0.0751467357952192,True,0.0134613563737667,269.2061374268413,0.0760217933080457,True,5.197707829013166,Exporter,1.0,3.300732446744945,3.3200029113575704,3.26273805863442
2017-03-26,Colombia,135.12,0.0248,154.60057999999998,133.40849597994676,0.1525602355921494,269.9793411731663,0.0753880108575978,True,270.2005243611938,0.0753880108576028,True,0.0037875537593712,269.97929529727315,0.0763243876131116,True,5.581970261120848,Exporter,1.0,3.3071814002165842,3.3120393884031842,3.266606639272138
2017-04-02,Colombia,133.65,0.0246,154.463035,144.86271889259223,0.1494464871594208,281.44867231456755,0.0769213732256318,True,282.2380548310745,0.0769213732256324,True,0.0117158706933264,281.4486544371517,0.0777787741702263,True,5.2127373047103465,Exporter,1.0,3.4883158781281023,3.504599385047522,3.449861765582053
2017-04-09,Colombia,132.19,0.0246,154.463035,145.4454999383652,0.1480425184297906,282.031471424407,0.0763470711326173,True,283.1433802184891,0.0763470711326176,True,0.0162317503294834,282.03145695657304,0.0772085238569107,True,5.198780863476283,Exporter,1.0,3.5266728196838946,3.5497211520936953,3.487323733625815
2017-04-16,Colombia,133.19,0.0246,154.463035,145.23736381167427,0.1449178492938506,281.82336322216537,0.0746836232036202,True,282.41699557013555,0.0746836232036203,True,0.0089078092389153,281.8233545298516,0.0755381189174644,True,5.045083973887178,Exporter,1.0,3.6008031324792644,3.613403209094967,3.560070259055078
2017-04-23,Colombia,133.67,0.0246,154.463035,144.77946444547277,0.1442244775622612,281.3654681914332,0.0742125092042968,True,280.95617596356226,0.0742125092042969,True,-0.005326945115188,281.36546074832205,0.0751460634660069,True,5.480223120464788,Exporter,1.0,3.613862703674492,3.605090339510638,3.5689668222001796
2017-04-30,Colombia,125.65,0.0235,153.7065375,141.50422198711104,0.1439602252045231,278.17088362526954,0.0732322486331148,True,278.4630556892127,0.0732322486331148,True,0.0046786262768434,278.17087419161,0.0741500103956767,True,5.316191854843887,Exporter,1.0,3.622486406247296,3.6288971979992577,3.5776503413870304
2017-05-07,Colombia,127.85,0.0235,153.7065375,141.37936534827736,0.138760684682941,278.04605365565226,0.0705564518622075,True,276.3226653621712,0.0705564518622075,True,-0.0244674574179684,278.046048289563,0.0716114987729681,True,5.895528191317913,Exporter,1.0,3.7570212896035264,3.7176124105870123,3.7016692525134194
2017-05-14,Colombia,127.86,0.0235,153.7065375,142.50307532231886,0.1383090669890237,279.16976580833057,0.0706004401425345,True,280.677883118368,0.0706004401425344,True,0.0219686061325719,279.1697648671431,0.0716526661337721,True,5.8833146289219656,Exporter,1.0,3.780229200749488,3.8143566556538957,3.7247161662705626
2017-05-21,Colombia,125.42,0.0235,153.7065375,144.2926875791858,0.137075522144371,280.959382464002,0.0703981731290958,True,282.078214847139,0.0703981731290957,True,0.0163063878666355,280.95938236394176,0.0713757381928291,True,5.4475144498284696,Exporter,1.0,3.831684040257848,3.856931158137588,3.779205134860461
2017-05-28,Colombia,123.96,0.0235,153.7065375,142.96088313461578,0.1373177275731675,279.6275767728386,0.0702044419180022,True,278.94344635365474,0.0702044419180021,True,-0.009371295089563,279.62757724553336,0.0711901260773116,True,5.478040776021608,Exporter,1.0,3.8119900071579806,3.796385821153996,3.759209971266047
2017-06-04,Colombia,125.71,0.0233,153.56899249999998,144.2003539262821,0.1374705436361617,280.881363610435,0.0705754729005064,True,279.9126167536819,0.0705754729005064,True,-0.0134013668504279,280.8813639893141,0.071603468369592,True,5.744887399463215,Exporter,1.0,3.8259711605413824,3.8040784975469735,3.771042530627201
2017-06-11,Colombia,124.99,0.0233,153.56899249999998,143.19867274216813,0.1369737960700484,279.8796832629976,0.0700818931368667,True,279.3086450796352,0.0700818931368667,True,-0.0077508816839902,279.8796843475978,0.0711193936253036,True,5.758145707234867,Exporter,1.0,3.8301193973975476,3.8170863381232896,3.7742450597527597
2017-06-18,Colombia,128.9,0.0233,153.56899249999998,140.3188393494148,0.1380313889150256,276.9998453398202,0.0699222267391825,True,275.699462211508,0.0699222267391825,True,-0.0184071181792308,276.9998463107807,0.0708707972912935,True,5.249299473765815,Exporter,1.0,3.7727138114875256,3.742617522374935,3.7222179261258304
2017-06-25,Colombia,132.58,0.0233,153.56899249999998,138.1067933774162,0.1386041188184249,274.787795984069,0.0696618240509457,True,272.2443030038364,0.0696618240509457,True,-0.0367819651109983,274.78779133989974,0.0706922063132114,True,5.68421037745607,Exporter,1.0,3.7353440763952155,3.675644532413749,3.6808990386912046
2017-07-02,Colombia,136.74,0.0220999999999999,152.74372249999993,138.06860187561955,0.1363818107526412,274.83322736725216,0.0685145686624134,True,272.94949190272007,0.0685145686624134,True,-0.0270934712932694,274.83322697551813,0.0694975668095357,True,5.332417042648123,Exporter,1.0,3.8341421111252965,3.7892494485490116,3.779910640852307
2017-07-09,Colombia,141.39,0.0220999999999999,152.74372249999993,136.13345387672032,0.1371410304352548,272.8980761117905,0.0684120726878278,True,270.94074586079086,0.0684120726878278,True,-0.0284001681067146,272.8980723869036,0.0694862771193984,True,5.822321759141196,Exporter,1.0,3.7936950494391346,3.7466398062777007,3.735047352264101
2017-07-16,Colombia,134.75,0.0220999999999999,152.74372249999993,138.99410740612615,0.1386702130841171,275.7587261531943,0.0698958502194557,True,274.5487229274282,0.0698958502194557,True,-0.0171993635131474,275.7587251052132,0.0708905453118649,True,5.504245298357742,Exporter,1.0,3.7798817874702784,3.7517449398958265,3.72684465047389
2017-07-23,Colombia,130.84,0.0220999999999999,152.74372249999993,139.58306552489836,0.1383179165865795,276.34768591160986,0.0698644661774177,True,274.98692404950094,0.0698644661774177,True,-0.0193546277332357,276.3476818239017,0.0708394508612158,True,5.3920431507622375,Exporter,1.0,3.7952366450932886,3.7636388773105427,3.743001567456326
2017-07-30,Colombia,126.92,0.0220999999999999,152.74372249999993,140.2140920252487,0.1374792988980317,276.97871548226806,0.0695958655047538,True,277.1360455939053,0.0695958655047538,True,0.0026672594442352,276.9787142921371,0.0705865159273702,True,5.458410996727035,Exporter,1.0,3.824540604537775,3.8281896031344007,3.770864847376181
2017-08-06,Colombia,124.0,0.0235,153.7065375,140.48402946359656,0.1371715579260819,277.1507222869073,0.0695305755863992,True,276.63824032996297,0.0695305755863991,True,-0.007013427548469,277.1507212456824,0.0704960917498122,True,5.314029700581554,Exporter,1.0,3.7917089150331287,3.779804622875209,3.739777554957925
2017-08-13,Colombia,129.85,0.0235,153.7065375,141.02951704221013,0.1323455002984651,277.69621961007977,0.0672124286954017,True,280.048495735632,0.0672124286954017,True,0.0341662506428422,277.69622150060724,0.0682083225390068,True,5.30106277008246,Exporter,1.0,3.935567633948578,3.99169191831606,3.878105371467119
2017-08-20,Colombia,129.37,0.0235,153.7065375,140.3161871552551,0.130021510984367,276.9828920984279,0.0658673635647976,True,279.21907789910847,0.0658673635647976,True,0.0325900925699392,276.9828961755936,0.0668652554843219,True,5.206294259509432,Exporter,1.0,3.9984719944980576,4.053066937345419,3.9387992050664598
