date,country,cds_spread,fx_rate,domestic_rate,risk_free_rate,monetary_base_bn_local,external_debt_bn_usd,domestic_debt_bn_local
2014-01-03,Brazil,187.25,2.376425856,0.1321,0.0281,249.50978,482.771,1630.101
2014-01-10,Brazil,191.83,2.358434943,0.1321,0.0281,249.50978,482.771,1630.101
2014-01-17,Brazil,194.64,2.342523835,0.1321,0.0281,249.50978,482.771,1630.101
2014-01-24,Brazil,206.22,2.398196556,0.1321,0.0281,249.50978,482.771,1630.101
2014-01-31,Brazil,205.43,2.412661648,0.134,0.0304,222.94711999999998,482.771,1627.343
2014-02-07,Brazil,183.07,2.380215648,0.134,0.0304,222.94711999999998,482.771,1627.343
2014-02-14,Brazil,184.8,2.389029576,0.134,0.0304,222.94711999999998,482.771,1627.343
2014-02-21,Brazil,177.89,2.345545809,0.134,0.0304,222.94711999999998,482.771,1627.343
2014-02-28,Brazil,170.39,2.338306131,0.127,0.026099999999999998,224.67113,482.771,1606.465
2014-03-07,Brazil,170.76,2.340550029,0.127,0.026099999999999998,224.67113,482.771,1606.465
2014-03-14,Brazil,180.9,2.346481451,0.127,0.026099999999999998,224.67113,482.771,1606.465
2014-03-21,Brazil,179.04,2.324554267,0.127,0.026099999999999998,224.67113,482.771,1606.465
2014-03-28,Brazil,158.05,2.26177821,0.127,0.026099999999999998,224.67113,482.771,1606.465
2014-04-04,Brazil,161.72,2.236035955,0.128,0.026000000000000002,228.01405,482.771,1648.682
2014-04-11,Brazil,153.38,2.218327824,0.128,0.026000000000000002,228.01405,482.771,1648.682
2014-04-18,Brazil,152.94,2.237236565,0.128,0.026000000000000002,228.01405,482.771,1648.682
2014-04-25,Brazil,148.89,2.244467388,0.128,0.026000000000000002,228.01405,482.771,1648.682
2014-05-02,Brazil,141.45,2.22000222,0.1244,0.0277,222.46299,482.771,1629.122
2014-05-09,Brazil,144.55,2.212781023,0.1244,0.0277,222.46299,482.771,1629.122
2014-05-16,Brazil,146.38,2.214545132,0.1244,0.0277,222.46299,482.771,1629.122
2014-05-23,Brazil,146.37,2.223556356,0.1244,0.0277,222.46299,482.771,1629.122
2014-05-30,Brazil,139.78,2.24074572,0.12105,0.0263,214.77185999999998,482.771,1619.732
2014-06-06,Brazil,133.74,2.247494044,0.12105,0.0263,214.77185999999998,482.771,1619.732
2014-06-13,Brazil,135.25,2.224050886,0.12105,0.0263,214.77185999999998,482.771,1619.732
2014-06-20,Brazil,138.99,2.229505273,0.12105,0.0263,214.77185999999998,482.771,1619.732
2014-06-27,Brazil,138.97,2.193944713,0.12105,0.0263,214.77185999999998,482.771,1619.732
2014-07-04,Brazil,140.98,2.213221787,0.122,0.0254,222.8586,482.771,1771.807
2014-07-11,Brazil,146.36,2.220840366,0.122,0.0254,222.8586,482.771,1771.807
2014-07-18,Brazil,138.35,2.225486269,0.122,0.0254,222.8586,482.771,1771.807
2014-07-25,Brazil,136.86,2.229008314,0.122,0.0254,222.8586,482.771,1771.807
2014-08-01,Brazil,151.88,2.257438259,0.1202,0.0258,223.59469,482.771,1797.866
2014-08-08,Brazil,148.95,2.281230039,0.1202,0.0258,223.59469,482.771,1797.866
2014-08-15,Brazil,144.07,2.259784868,0.1202,0.0258,223.59469,482.771,1797.866
2014-08-22,Brazil,139.51,2.277748673,0.1202,0.0258,223.59469,482.771,1797.866
2014-08-29,Brazil,128.38,2.235985958,0.1118,0.0252,231.3449,482.771,1778.202
2014-09-05,Brazil,128.05,2.240544901,0.1118,0.0252,231.3449,482.771,1778.202
2014-09-12,Brazil,145.62,2.339236006,0.1118,0.0252,231.3449,482.771,1778.202
2014-09-19,Brazil,141.79,2.368153077,0.1118,0.0252,231.3449,482.771,1778.202
2014-09-26,Brazil,162.8,2.420018392,0.1118,0.0252,231.3449,482.771,1778.202
2014-10-03,Brazil,173.59,2.45887531,0.1235,0.0235,238.40938,482.771,1949.519
2014-10-10,Brazil,158.57,2.429425198,0.1235,0.0235,238.40938,482.771,1949.519
2014-10-17,Brazil,153.26,2.435638259,0.1235,0.0235,238.40938,482.771,1949.519
2014-10-24,Brazil,160.83,2.473900351,0.1235,0.0235,238.40938,482.771,1949.519
2014-10-31,Brazil,152.56,2.478314746,0.1207,0.0242,231.02832999999998,482.771,1939.272
2014-11-07,Brazil,170.88,2.558722686,0.1207,0.0242,231.02832999999998,482.771,1939.272
2014-11-14,Brazil,183.4,2.601727547,0.1207,0.0242,231.02832999999998,482.771,1939.272
2014-11-21,Brazil,156.48,2.515280328,0.1207,0.0242,231.02832999999998,482.771,1939.272
2014-11-28,Brazil,151.58,2.565813106,0.11825,0.0236,241.62556,482.771,1895.845
2014-12-05,Brazil,163.49,2.589466052,0.11825,0.0236,241.62556,482.771,1895.845
2014-12-12,Brazil,209.0,2.654491399,0.11825,0.0236,241.62556,482.771,1895.845
2014-12-19,Brazil,182.57,2.659786685,0.11825,0.0236,241.62556,482.771,1895.845
2014-12-26,Brazil,182.43,2.668516838,0.11825,0.0236,241.62556,482.771,1895.845
2015-01-02,Brazil,207.97,2.694110674,0.12425000000000001,0.0222,263.52852,560.44,1935.781
2015-01-09,Brazil,201.92,2.630125457,0.12425000000000001,0.0222,263.52852,560.44,1935.781
2015-01-16,Brazil,205.65,2.620957174,0.12425000000000001,0.0222,263.52852,560.44,1935.781
2015-01-23,Brazil,193.65,2.579713136,0.12425000000000001,0.0222,263.52852,560.44,1935.781
2015-01-30,Brazil,212.77,2.682403433,0.1197,0.0217,238.52469,560.44,1973.448
2015-02-06,Brazil,229.48,2.782492557,0.1197,0.0217,238.52469,560.44,1973.448
2015-02-13,Brazil,235.35,2.834547464,0.1197,0.0217,238.52469,560.44,1973.448
2015-02-20,Brazil,235.89,2.86795916,0.1197,0.0217,238.52469,560.44,1973.448
2015-02-27,Brazil,235.88,2.838973427,0.1243,0.0168,238.81559,560.44,1949.112
2015-03-06,Brazil,253.64,3.061755611,0.1243,0.0168,238.81559,560.44,1949.112
2015-03-13,Brazil,302.25,3.249179582,0.1243,0.0168,238.81559,560.44,1949.112
2015-03-20,Brazil,291.2898,3.229244034,0.1243,0.0168,238.81559,560.44,1949.112
2015-03-27,Brazil,285.95,3.249601924,0.1243,0.0168,238.81559,560.44,1949.112
2015-04-03,Brazil,259.48,3.121001217,0.1305,0.0208,240.65635,560.44,2086.399
2015-04-10,Brazil,245.19,3.075598204,0.1305,0.0208,240.65635,560.44,2086.399
2015-04-17,Brazil,241.81,3.040900106,0.1305,0.0208,240.65635,560.44,2086.399
2015-04-24,Brazil,220.11,2.951680982,0.1305,0.0208,240.65635,560.44,2086.399
2015-05-01,Brazil,237.95,3.014590619,0.1284,0.0187,235.02011,560.44,2116.712
2015-05-08,Brazil,222.26,2.9732703,0.1284,0.0187,235.02011,560.44,2116.712
2015-05-15,Brazil,228.93,2.997152705,0.1284,0.0187,235.02011,560.44,2116.712
2015-05-22,Brazil,220.46,3.094825452,0.1284,0.0187,235.02011,560.44,2116.712
2015-05-29,Brazil,231.01,3.179751343,0.1223,0.0212,239.51345999999998,560.44,2104.426
2015-06-05,Brazil,247.9,3.143764343,0.1223,0.0212,239.51345999999998,560.44,2104.426
2015-06-12,Brazil,242.18,3.118470702,0.1223,0.0212,239.51345999999998,560.44,2104.426
2015-06-19,Brazil,240.17,3.097509602,0.1223,0.0212,239.51345999999998,560.44,2104.426
2015-06-26,Brazil,256.0898,3.129498654,0.1223,0.0212,239.51345999999998,560.44,2104.426
2015-07-03,Brazil,249.89,3.134697972,0.1263,0.0219,231.95872,560.44,2235.678
2015-07-10,Brazil,251.79,3.159258206,0.1263,0.0219,231.95872,560.44,2235.678
2015-07-17,Brazil,262.49,3.187962255,0.1263,0.0219,231.95872,560.44,2235.678
2015-07-24,Brazil,293.25,3.355479498,0.1263,0.0219,231.95872,560.44,2235.678
2015-07-31,Brazil,288.8699,3.421259708,0.1298,0.024300000000000002,225.06284,560.44,2217.827
2015-08-07,Brazil,327.8999,3.507049169,0.1298,0.024300000000000002,225.06284,560.44,2217.827
2015-08-14,Brazil,300.5698,3.484441967,0.1298,0.024300000000000002,225.06284,560.44,2217.827
2015-08-21,Brazil,336.74,3.500665126,0.1298,0.024300000000000002,225.06284,560.44,2217.827
2015-08-28,Brazil,327.0698,3.582303421,0.1298,0.024300000000000002,225.06284,560.44,2217.827
2015-09-04,Brazil,375.1199,3.84423173,0.14279999999999998,0.0216,231.71645999999998,560.44,2171.561
2015-09-11,Brazil,392.8799,3.870418392,0.14279999999999998,0.0216,231.71645999999998,560.44,2171.561
2015-09-18,Brazil,390.3398,3.945862763,0.14279999999999998,0.0216,231.71645999999998,560.44,2171.561
2015-09-25,Brazil,489.5098,3.977724741,0.14279999999999998,0.0216,231.71645999999998,560.44,2171.561
2015-10-02,Brazil,521.3599,3.932981987,0.1572,0.0217,228.44745999999998,560.44,2259.803
2015-10-09,Brazil,410.8398,3.765910974,0.1572,0.0217,228.44745999999998,560.44,2259.803
2015-10-16,Brazil,435.3699,3.924492759,0.1572,0.0217,228.44745999999998,560.44,2259.803
2015-10-23,Brazil,445.24,3.880631767,0.1572,0.0217,228.44745999999998,560.44,2259.803
2015-10-30,Brazil,429.6699,3.856388107,0.1589,0.020499999999999997,239.62133,560.44,2278.673
2015-11-06,Brazil,401.45,3.771165667,0.1589,0.020499999999999997,239.62133,560.44,2278.673
2015-11-13,Brazil,426.99,3.845562221,0.1589,0.020499999999999997,239.62133,560.44,2278.673
2015-11-20,Brazil,388.6199,3.705213235,0.1589,0.020499999999999997,239.62133,560.44,2278.673
2015-11-27,Brazil,415.4199,3.846449727,0.1589,0.020499999999999997,239.62133,560.44,2278.673
2015-12-04,Brazil,435.1199,3.752063635,0.15814999999999999,0.022000000000000002,242.84685000000002,560.44,2268.009
2015-12-11,Brazil,485.73,3.872966692,0.15814999999999999,0.022000000000000002,242.84685000000002,560.44,2268.009
2015-12-18,Brazil,490.2798,3.982318506,0.15814999999999999,0.022000000000000002,242.84685000000002,560.44,2268.009
2015-12-25,Brazil,482.5698,3.946174184,0.15814999999999999,0.022000000000000002,242.84685000000002,560.44,2268.009
2016-01-01,Brazil,488.99,3.960709759,0.1649,0.0215,255.28892000000002,540.456,2386.117
2016-01-08,Brazil,480.7998,4.02446877,0.1649,0.0215,255.28892000000002,540.456,2386.117
2016-01-15,Brazil,491.73,4.047927461,0.1649,0.0215,255.28892000000002,540.456,2386.117
2016-01-22,Brazil,468.7998,4.094501085,0.1649,0.0215,255.28892000000002,540.456,2386.117
2016-01-29,Brazil,462.6299,3.998720409,0.16,0.0227,240.32875,540.456,2405.37
2016-02-05,Brazil,456.8398,3.903505348,0.16,0.0227,240.32875,540.456,2405.37
2016-02-12,Brazil,482.0298,4.002561639,0.16,0.0227,240.32875,540.456,2405.37
2016-02-19,Brazil,457.5898,4.021393815,0.16,0.0227,240.32875,540.456,2405.37
2016-02-26,Brazil,446.2998,3.993131813,0.16,0.0227,240.32875,540.456,2405.37
2016-03-04,Brazil,395.75,3.759257171,0.15935,0.0197,252.55989000000002,540.456,2399.2
2016-03-11,Brazil,376.23,3.582046782,0.15935,0.0197,252.55989000000002,540.456,2399.2
2016-03-18,Brazil,351.1399,3.623976227,0.15935,0.0197,252.55989000000002,540.456,2399.2
2016-03-25,Brazil,382.3599,3.683512598,0.15935,0.0197,252.55989000000002,540.456,2399.2
2016-04-01,Brazil,351.5698,3.55378656,0.1382,0.0183,242.52992999999998,540.456,2300.407
2016-04-08,Brazil,374.0298,3.590019745,0.1382,0.0183,242.52992999999998,540.456,2300.407
2016-04-15,Brazil,336.21,3.533194361,0.1382,0.0183,242.52992999999998,540.456,2300.407
2016-04-22,Brazil,349.49,3.564554074,0.1382,0.0183,242.52992999999998,540.456,2300.407
2016-04-29,Brazil,330.8198,3.435717721,0.12480000000000001,0.0179,242.14258999999998,540.456,2277.473
2016-05-06,Brazil,330.6199,3.502258957,0.12480000000000001,0.0179,242.14258999999998,540.456,2277.473
2016-05-13,Brazil,320.6599,3.533943528,0.12480000000000001,0.0179,242.14258999999998,540.456,2277.473
2016-05-20,Brazil,338.74,3.520259091,0.12480000000000001,0.0179,242.14258999999998,540.456,2277.473
2016-05-27,Brazil,341.5598,3.61154249,0.12480000000000001,0.0179,242.14258999999998,540.456,2277.473
2016-06-03,Brazil,328.3799,3.523980689,0.1306,0.018799999999999997,239.96562,540.456,2298.819
2016-06-10,Brazil,337.8699,3.418803419,0.1306,0.018799999999999997,239.96562,540.456,2298.819
2016-06-17,Brazil,330.6199,3.416233944,0.1306,0.018799999999999997,239.96562,540.456,2298.819
2016-06-24,Brazil,334.9299,3.373819163,0.1306,0.018799999999999997,239.96562,540.456,2298.819
2016-07-01,Brazil,320.6899,3.236141225,0.1219,0.018500000000000003,234.67810999999998,540.456,2545.136
2016-07-08,Brazil,300.2798,3.300547891,0.1219,0.018500000000000003,234.67810999999998,540.456,2545.136
2016-07-15,Brazil,290.8899,3.282024353,0.1219,0.018500000000000003,234.67810999999998,540.456,2545.136
2016-07-22,Brazil,279.3298,3.256480396,0.1219,0.018500000000000003,234.67810999999998,540.456,2545.136
2016-07-29,Brazil,283.3899,3.248546276,0.1183,0.0146,240.84533,540.456,2556.519
2016-08-05,Brazil,262.96,3.165959602,0.1183,0.0146,240.84533,540.456,2556.519
2016-08-12,Brazil,252.31,3.192440301,0.1183,0.0146,240.84533,540.456,2556.519
2016-08-19,Brazil,248.55,3.203793291,0.1183,0.0146,240.84533,540.456,2556.519
2016-08-26,Brazil,254.44,3.265519381,0.1183,0.0146,240.84533,540.456,2556.519
2016-09-02,Brazil,252.05,3.256798567,0.1211,0.0151,235.76870000000002,540.456,2566.833
2016-09-09,Brazil,252.05,3.273536729,0.1211,0.0151,235.76870000000002,540.456,2566.833
2016-09-16,Brazil,268.47,3.262110586,0.1211,0.0151,235.76870000000002,540.456,2566.833
2016-09-23,Brazil,268.2598,3.244962196,0.1211,0.0151,235.76870000000002,540.456,2566.833
2016-09-30,Brazil,265.8899,3.260302556,0.11630000000000001,0.015700000000000002,247.03595,540.456,2731.457
2016-10-07,Brazil,264.8899,3.220300776,0.11630000000000001,0.015700000000000002,247.03595,540.456,2731.457
2016-10-14,Brazil,263.1099,3.20502548,0.11630000000000001,0.015700000000000002,247.03595,540.456,2731.457
2016-10-21,Brazil,255.5,3.151095006,0.11630000000000001,0.015700000000000002,247.03595,540.456,2731.457
2016-10-28,Brazil,269.8699,3.206464232,0.11630000000000001,0.015700000000000002,247.03595,540.456,2731.457
2016-11-04,Brazil,278.3899,3.233629749,0.11470000000000001,0.0163,247.84554999999997,540.456,2683.107
2016-11-11,Brazil,306.5598,3.391440005,0.11470000000000001,0.0163,247.84554999999997,540.456,2683.107
2016-11-18,Brazil,305.8198,3.383522247,0.11470000000000001,0.0163,247.84554999999997,540.456,2683.107
2016-11-25,Brazil,303.1599,3.422313484,0.11470000000000001,0.0163,247.84554999999997,540.456,2683.107
2016-12-02,Brazil,308.7998,3.475480485,0.11900000000000001,0.0183,244.91998,540.456,2735.427
2016-12-09,Brazil,286.6299,3.378492517,0.11900000000000001,0.0183,244.91998,540.456,2735.427
2016-12-16,Brazil,286.0698,3.392015196,0.11900000000000001,0.0183,244.91998,540.456,2735.427
2016-12-23,Brazil,276.1799,3.270966898,0.11900000000000001,0.0183,244.91998,540.456,2735.427
2016-12-30,Brazil,274.3599,3.2546786,0.11460000000000001,0.0245,270.28715,540.456,2561.922
2017-01-06,Brazil,253.99,3.224142378,0.11460000000000001,0.0245,270.28715,548.641,2615.408
2017-01-13,Brazil,246.19,3.221234377,0.11460000000000001,0.0245,270.28715,548.641,2615.408
2017-01-20,Brazil,248.99,3.168969451,0.11460000000000001,0.0245,270.28715,548.641,2615.408
2017-01-27,Brazil,240.51,3.140999466,0.11460000000000001,0.0245,270.28715,548.641,2615.408
2017-02-03,Brazil,234.87,3.11759571,0.10935,0.0245,262.3922,548.641,2514.604
2017-02-10,Brazil,221.89,3.115750117,0.10935,0.0245,262.3922,548.641,2514.604
2017-02-17,Brazil,227.23,3.104722283,0.10935,0.0245,262.3922,548.641,2514.604
2017-02-24,Brazil,218.6,3.111000498,0.10935,0.0245,262.3922,548.641,2514.604
2017-03-03,Brazil,213.51,3.115750117,0.1025,0.0248,266.325,548.641,2474.608
2017-03-10,Brazil,228.87,3.139520281,0.1025,0.0248,266.325,548.641,2474.608
2017-03-17,Brazil,209.2,3.091763542,0.1025,0.0248,266.325,548.641,2474.608
2017-03-24,Brazil,230.96,3.108582797,0.1025,0.0248,266.325,548.641,2474.608
2017-03-31,Brazil,219.84,3.123243176,0.1011,0.0246,243.61035,548.641,2630.301
2017-04-07,Brazil,220.92,3.146138115,0.1011,0.0246,243.61035,548.641,2630.301
2017-04-14,Brazil,222.55,3.14475298,0.1011,0.0246,243.61035,548.641,2630.301
2017-04-21,Brazil,220.41,3.148218109,0.1011,0.0246,243.61035,548.641,2630.301
2017-04-28,Brazil,213.49,3.176620076,0.10314999999999999,0.0235,263.65453,548.641,2623.73
2017-05-05,Brazil,208.87,3.177427555,0.10314999999999999,0.0235,263.65453,548.641,2623.73
2017-05-12,Brazil,198.54,3.121780664,0.10314999999999999,0.0235,263.65453,548.641,2623.73
2017-05-19,Brazil,241.28,3.252878798,0.10314999999999999,0.0235,263.65453,548.641,2623.73
2017-05-26,Brazil,232.22,3.260089978,0.10314999999999999,0.0235,263.65453,548.641,2623.73
2017-06-02,Brazil,231.76,3.248335228,0.1074,0.0233,237.65151,548.641,2663.245
2017-06-09,Brazil,233.5,3.296956909,0.1074,0.0233,237.65151,548.641,2663.245
2017-06-16,Brazil,235.18,3.293265273,0.1074,0.0233,237.65151,548.641,2663.245
2017-06-23,Brazil,235.26,3.34291636,0.1074,0.0233,237.65151,548.641,2663.245
2017-06-30,Brazil,237.02,3.307206403,0.10529999999999999,0.022099999999999998,260.23897,548.641,2827.996
2017-07-07,Brazil,237.74,3.281270508,0.10529999999999999,0.022099999999999998,260.23897,548.641,2827.996
2017-07-14,Brazil,219.82,3.179852455,0.10529999999999999,0.022099999999999998,260.23897,548.641,2827.996
2017-07-21,Brazil,207.37,3.141788935,0.10529999999999999,0.022099999999999998,260.23897,548.641,2827.996
2017-07-28,Brazil,211.24,3.131850924,0.10529999999999999,0.022099999999999998,260.23897,548.641,2827.996
2017-08-04,Brazil,193.31,3.131360576,0.10015,0.0235,255.86026,548.641,2799.706
2017-08-11,Brazil,202.03,3.193765769,0.10015,0.0235,255.86026,548.641,2799.706
2017-08-18,Brazil,198.68,3.146534093,0.10015,0.0235,255.86026,548.641,2799.706
2017-08-25,Brazil,194.35,3.159358018,0.10015,0.0235,255.86026,548.641,2799.706
2017-09-01,Brazil,188.58,3.14159153,0.09955,0.0226,252.16031,548.641,2733.688
2017-09-08,Brazil,178.96,3.086705559,0.09955,0.0226,252.16031,548.641,2733.688
2017-09-15,Brazil,177.55,3.108486167,0.09955,0.0226,252.16031,548.641,2733.688
2017-09-22,Brazil,197.56,3.125195325,0.09955,0.0226,252.16031,548.641,2733.688
2017-09-29,Brazil,191.86,3.161855377,0.09745,0.0216,262.77031,548.641,2714.913
2017-10-06,Brazil,183.72,3.155967935,0.09745,0.0216,262.77031,548.641,2828.715
2017-10-13,Brazil,178.33,3.145247531,0.09745,0.0216,262.77031,548.641,2828.715
2017-10-20,Brazil,167.73,3.192542221,0.09745,0.0216,262.77031,548.641,2828.715
2017-10-27,Brazil,171.37,3.236245955,0.09745,0.0216,262.77031,548.641,2828.715
2017-11-03,Brazil,171.41,3.314331168,0.099,0.023399999999999997,254.45334,548.641,2869.878
2017-11-10,Brazil,178.23,3.277936211,0.099,0.023399999999999997,254.45334,548.641,2869.878
2017-11-17,Brazil,173.06,3.257435096,0.099,0.023399999999999997,254.45334,548.641,2869.878
2017-11-24,Brazil,167.08,3.233002489,0.099,0.023399999999999997,254.45334,548.641,2869.878
2017-12-01,Brazil,168.75,3.258071873,0.1039,0.023700000000000002,264.21979999999996,548.641,2852.371
2017-12-08,Brazil,164.84,3.291855948,0.1039,0.023700000000000002,264.21979999999996,548.641,2852.371
2017-12-15,Brazil,165.35,3.294675804,0.1039,0.023700000000000002,264.21979999999996,548.641,2852.371
2017-12-22,Brazil,162.46,3.337004038,0.1039,0.023700000000000002,264.21979999999996,548.641,2852.371
2017-12-29,Brazil,160.27,3.312464805,0.1027,0.023700000000000002,296.75546,548.641,2886.195
2018-01-05,Brazil,144.74,3.229139757,0.1027,0.023700000000000002,296.75546,545.146,2946.136
2018-01-12,Brazil,144.51,3.206361421,0.1027,0.023700000000000002,296.75546,545.146,2946.136
2018-01-19,Brazil,148.69,3.196215681,0.1027,0.023700000000000002,296.75546,545.146,2946.136
2018-01-26,Brazil,141.08,3.150995715,0.1027,0.023700000000000002,296.75546,545.146,2946.136
2018-02-02,Brazil,149.37,3.218124477,0.09720000000000001,0.024,272.39610999999996,545.146,2878.923
2018-02-09,Brazil,175.5,3.294241666,0.09720000000000001,0.024,272.39610999999996,545.146,2878.923
2018-02-16,Brazil,150.49,3.231226574,0.09720000000000001,0.024,272.39610999999996,545.146,2878.923
2018-02-23,Brazil,152.63,3.237922549,0.09720000000000001,0.024,272.39610999999996,545.146,2878.923
2018-03-02,Brazil,155.09,3.252772989,0.0962,0.0278,264.51703000000003,545.146,2894.532
2018-03-09,Brazil,143.43,3.255314301,0.0962,0.0278,264.51703000000003,545.146,2894.532
2018-03-16,Brazil,145.44,3.280194187,0.0962,0.0278,264.51703000000003,545.146,2894.532
2018-03-23,Brazil,170.85,3.312245371,0.0962,0.0278,264.51703000000003,545.146,2894.532
2018-03-30,Brazil,161.53,3.305020326,0.09455,0.0281,275.05618,545.146,2871.682
2018-04-06,Brazil,165.66,3.369726378,0.09455,0.0281,275.05618,545.146,3001.683
2018-04-13,Brazil,167.88,3.425361376,0.09455,0.0281,275.05618,545.146,3001.683
2018-04-20,Brazil,168.87,3.412969283,0.09455,0.0281,275.05618,545.146,3001.683
2018-04-27,Brazil,167.39,3.456738913,0.09455,0.0281,275.05618,545.146,3001.683
2018-05-04,Brazil,181.22,3.530325496,0.0967,0.0273,263.34286,545.146,2993.809
2018-05-11,Brazil,182.7,3.599841607,0.0967,0.0273,263.34286,545.146,2993.809
2018-05-18,Brazil,202.15,3.73775884,0.0967,0.0273,263.34286,545.146,2993.809
2018-05-25,Brazil,189.83,3.65230095,0.0967,0.0273,263.34286,545.146,2993.809
2018-06-01,Brazil,234.76,3.763359928,0.11220000000000001,0.0297,269.55291,545.146,2975.955
2018-06-08,Brazil,247.23,3.7093364,0.11220000000000001,0.0297,269.55291,545.146,2975.955
2018-06-15,Brazil,266.8398,3.729673281,0.11220000000000001,0.0297,269.55291,545.146,2975.955
2018-06-22,Brazil,256.97,3.785871129,0.11220000000000001,0.0297,269.55291,545.146,2975.955
2018-06-29,Brazil,267.98,3.877171216,0.1162,0.028900000000000002,269.82776,545.146,2971.066
2018-07-06,Brazil,248.09,3.862793572,0.1162,0.028900000000000002,269.82776,545.146,3135.428
2018-07-13,Brazil,239.65,3.851635019,0.1162,0.028900000000000002,269.82776,545.146,3135.428
2018-07-20,Brazil,222.04,3.768039489,0.1162,0.028900000000000002,269.82776,545.146,3135.428
2018-07-27,Brazil,207.5,3.710850527,0.1162,0.028900000000000002,269.82776,545.146,3135.428
2018-08-03,Brazil,209.16,3.707960992,0.1109,0.0287,275.33855,545.146,3101.484
2018-08-10,Brazil,235.24,3.859662665,0.1109,0.0287,275.33855,545.146,3101.484
2018-08-17,Brazil,236.57,3.911444888,0.1109,0.0287,275.33855,545.146,3101.484
2018-08-24,Brazil,278.9299,4.103911027,0.1109,0.0287,275.33855,545.146,3101.484
2018-08-31,Brazil,298.97,4.055643428,0.1219,0.03,277.67728999999997,545.146,3144.086
2018-09-07,Brazil,275.25,4.059594852,0.1219,0.03,277.67728999999997,545.146,3144.086
2018-09-14,Brazil,281.1299,4.174145344,0.1219,0.03,277.67728999999997,545.146,3144.086
2018-09-21,Brazil,257.0999,4.051535532,0.1219,0.03,277.67728999999997,545.146,3144.086
2018-09-28,Brazil,255.11,4.049074786,0.11635,0.0286,279.40691,545.146,3112.247
2018-10-05,Brazil,241.93,3.841278377,0.11635,0.0286,279.40691,545.146,3167.914
2018-10-12,Brazil,221.82,3.782863628,0.11635,0.0286,279.40691,545.146,3167.914
2018-10-19,Brazil,212.0,3.714986255,0.11635,0.0286,279.40691,545.146,3167.914
2018-10-26,Brazil,206.61,3.642854541,0.11635,0.0286,279.40691,545.146,3167.914
2018-11-02,Brazil,195.08,3.696721008,0.1024,0.030899999999999997,286.9755,545.146,3111.728
2018-11-09,Brazil,197.78,3.733432892,0.1024,0.030899999999999997,286.9755,545.146,3111.728
2018-11-16,Brazil,203.98,3.743495676,0.1024,0.030899999999999997,286.9755,545.146,3111.728
2018-11-23,Brazil,213.77,3.828190797,0.1024,0.030899999999999997,286.9755,545.146,3111.728
2018-11-30,Brazil,207.46,3.866826495,0.0993,0.031400000000000004,279.25883,545.146,3151.394
2018-12-07,Brazil,206.15,3.907471085,0.0993,0.031400000000000004,279.25883,545.146,3151.394
2018-12-14,Brazil,196.59,3.917113871,0.0993,0.031400000000000004,279.25883,545.146,3151.394
2018-12-21,Brazil,207.52,3.903962522,0.0993,0.031400000000000004,279.25883,545.146,3151.394
2018-12-28,Brazil,206.74,3.881234232,0.0993,0.031400000000000004,279.25883,545.146,3151.394
2019-01-04,Brazil,188.87,3.715400334,0.09269999999999999,0.0298,302.04946,559.217,3190.573
2019-01-11,Brazil,182.3,3.711263685,0.09269999999999999,0.0298,302.04946,559.217,3190.573
2019-01-18,Brazil,170.87,3.751641343,0.09269999999999999,0.0298,302.04946,559.217,3190.573
2019-01-25,Brazil,169.73,3.770739065,0.09269999999999999,0.0298,302.04946,559.217,3190.573
2019-02-01,Brazil,164.78,3.659652333,0.08869999999999999,0.0269,279.1056,559.217,3110.074
2019-02-08,Brazil,171.21,3.729256013,0.08869999999999999,0.0269,279.1056,559.217,3110.074
2019-02-15,Brazil,161.88,3.700825284,0.08869999999999999,0.0269,279.1056,559.217,3110.074
2019-02-22,Brazil,161.42,3.748406927,0.08869999999999999,0.0269,279.1056,559.217,3110.074
2019-03-01,Brazil,156.43,3.77515195,0.0902,0.027000000000000003,290.14781,559.217,3109.635
2019-03-08,Brazil,163.5,3.866826495,0.0902,0.027000000000000003,290.14781,559.217,3109.635
2019-03-15,Brazil,154.56,3.813300793,0.0902,0.027000000000000003,290.14781,559.217,3109.635
2019-03-22,Brazil,177.23,3.905639744,0.0902,0.027000000000000003,290.14781,559.217,3109.635
2019-03-29,Brazil,174.53,3.924646782,0.08985,0.0276,286.74157,559.217,3166.916
2019-04-05,Brazil,169.85,3.873416741,0.08985,0.0276,286.74157,559.217,3321.787
2019-04-12,Brazil,169.46,3.881836885,0.08985,0.0276,286.74157,559.217,3321.787
2019-04-19,Brazil,170.31,3.927421255,0.08985,0.0276,286.74157,559.217,3321.787
2019-04-26,Brazil,174.05,3.929273084,0.08985,0.0276,286.74157,559.217,3321.787
2019-05-03,Brazil,169.43,3.938093175,0.08965,0.024900000000000002,279.60465999999997,559.217,3294.972
2019-05-10,Brazil,170.86,3.957104982,0.08965,0.024900000000000002,279.60465999999997,559.217,3294.972
2019-05-17,Brazil,183.95,4.099032628,0.08965,0.024900000000000002,279.60465999999997,559.217,3294.972
2019-05-24,Brazil,178.2,4.022526146,0.08965,0.024900000000000002,279.60465999999997,559.217,3294.972
2019-05-31,Brazil,178.18,3.92279931,0.08470000000000001,0.0252,277.87595,559.217,3323.346
2019-06-07,Brazil,167.98,3.878825492,0.08470000000000001,0.0252,277.87595,559.217,3323.346
2019-06-14,Brazil,164.14,3.896356906,0.08470000000000001,0.0252,277.87595,559.217,3323.346
